유도탄 SN,일시,온도,습도,진동,위도,경도,분석값
A79051H0N338877,2022-05-28 10:00,22.5,45,0,36.6,128.2,0
A79051H0N338877,2022-05-28 11:00,23.6,42,0,36.6,128.2,0
A79051H0N338877,2022-05-28 12:00,27,32,0,36.6,128.2,0
A79051H0N338877,2022-05-28 13:00,,67,0,36.6,128.2,0
A79051H0N338877,2022-05-28 14:00,13.4,92,0,36.6,128.2,0
A79051H0N338877,2022-05-28 15:00,13.8,93,0,36.6,128.2,0
A79051H0N338877,2022-05-28 16:00,16.1,83,0,36.6,128.2,0
A79051H0N338877,2022-05-28 17:00,16.8,79,0,36.6,128.2,0
A79051H0N338877,2022-05-28 18:00,17.5,76,0,36.6,128.2,0
A79051H0N338877,2022-05-28 19:00,16.4,84,0,36.6,128.2,0
A79051H0N338877,2022-05-28 20:00,15.6,91,0,36.6,128.2,0
A79051H0N338877,2022-05-28 21:00,14.8,93,0,36.6,128.2,0
A79051H0N338877,2022-05-28 22:00,17.2,66,0,36.6,128.2,0
A79051H0N338877,2022-05-28 23:00,17,64,0,36.6,128.2,0
A79051H0N338877,2022-05-29 0:00,17,64,0,36.6,128.2,0
A79051H0N338877,2022-05-29 1:00,16.6,64,0,36.6,128.2,0
A79051H0N338877,2022-05-29 2:00,16.2,65,0,36.6,128.2,0
A79051H0N338877,2022-05-29 3:00,16.2,65,0,36.6,128.2,0
A79051H0N338877,2022-05-29 4:00,15.4,69,0,36.6,128.2,0
A79051H0N338877,2022-05-29 5:00,15.4,69,0,36.6,128.2,0
A79051H0N338877,2022-05-29 6:00,15.7,68,0,36.6,128.2,0
A79051H0N338877,2022-05-29 7:00,16.9,63,0,36.6,128.2,0
A79051H0N338877,2022-05-29 8:00,18.5,58,0,36.6,128.2,0
A79051H0N338877,2022-05-29 9:00,20.2,53,0,36.6,128.2,0
A79051H0N338877,2022-05-29 10:00,22,44,0,36.6,128.2,0
A79051H0N338877,2022-05-29 11:00,23.4,40,0,36.6,128.2,0
A79051H0N338877,2022-05-29 12:00,23.9,38,0,36.6,128.2,0
A79051H0N338877,2022-05-29 13:00,25,35,0,36.6,128.2,0
A79051H0N338877,2022-05-29 14:00,24.9,36,0,36.6,128.2,0
A79051H0N338877,2022-05-29 15:00,24.5,36,0,36.6,128.2,0
A79051H0N338877,2022-05-29 16:00,23.9,37,0,36.6,128.2,0
A79051H0N338877,2022-05-29 17:00,23.3,41,0,36.6,128.2,0
A79051H0N338877,2022-05-29 18:00,23,46,0,36.6,128.2,0
A79051H0N338877,2022-05-29 19:00,21.3,48,0,36.6,128.2,0
A79051H0N338877,2022-05-29 20:00,20,59,0,36.6,128.2,0
A79051H0N338877,2022-05-29 21:00,18.3,68,0,36.6,128.2,0
A79051H0N338877,2022-05-29 22:00,17.7,69,0,36.6,128.2,0
A79051H0N338877,2022-05-29 23:00,17,72,0,36.6,128.2,0
A79051H0N338877,2022-05-30 0:00,16.1,76,0,36.6,128.2,0
A79051H0N338877,2022-05-30 1:00,14.7,80,0,36.6,128.2,0
A79051H0N338877,2022-05-30 2:00,13.7,84,0,36.6,128.2,0
A79051H0N338877,2022-05-30 3:00,12.9,86,0,36.6,128.2,0
A79051H0N338877,2022-05-30 4:00,12.2,89,0,36.6,128.2,0
A79051H0N338877,2022-05-30 5:00,11.9,91,0,36.6,128.2,0
A79051H0N338877,2022-05-30 6:00,12.1,90,0,36.6,128.2,0
A79051H0N338877,2022-05-30 7:00,14.2,82,0,36.6,128.2,0
A79051H0N338877,2022-05-30 8:00,16.4,73,0,36.6,128.2,0
A79051H0N338877,2022-05-30 9:00,18.6,58,0,36.6,128.2,0
A79051H0N338877,2022-05-30 10:00,20.8,47,0,36.6,128.2,0
A79051H0N338877,2022-05-30 11:00,22.5,43,0,36.6,128.2,0
A79051H0N338877,2022-05-30 12:00,24.8,34,0,36.6,128.2,0
A79051H0N338877,2022-05-30 13:00,25.9,32,0,36.6,128.2,0
A79051H0N338877,2022-05-30 14:00,26.4,29,0,36.6,128.2,0
A79051H0N338877,2022-05-30 15:00,28.2,34,0,36.6,128.2,0
A79051H0N338877,2022-05-30 16:00,27.6,31,0,36.6,128.2,0
A79051H0N338877,2022-05-30 17:00,26.6,35,0,36.6,128.2,0
A79051H0N338877,2022-05-30 18:00,26,38,0,36.6,128.2,0
A79051H0N338877,2022-05-30 19:00,25,46,0,36.6,128.2,0
A79051H0N338877,2022-05-30 20:00,23.4,48,0,36.6,128.2,0
A79051H0N338877,2022-05-30 21:00,22.4,52,0,36.6,128.2,0
A79051H0N338877,2022-05-30 22:00,21.9,51,0,36.6,128.2,0
A79051H0N338877,2022-05-30 23:00,21.6,50,0,36.6,128.2,0
A79051H0N338877,2022-05-31 0:00,17.2,82,0,36.6,128.2,0
A79051H0N338877,2022-05-31 1:00,16.9,80,0,36.6,128.2,0
A79051H0N338877,2022-05-31 2:00,16.4,89,0,36.6,128.2,0
A79051H0N338877,2022-05-31 3:00,16.2,91,0,36.6,128.2,0
A79051H0N338877,2022-05-31 4:00,16.2,92,0,36.6,128.2,0
A79051H0N338877,2022-05-31 5:00,16.3,93,0,36.6,128.2,0
A79051H0N338877,2022-05-31 6:00,16.1,95,0,36.6,128.2,0
A79051H0N338877,2022-05-31 7:00,16.2,94,0,36.6,128.2,0
A79051H0N338877,2022-05-31 8:00,17.2,88,0,36.6,128.2,0
A79051H0N338877,2022-05-31 9:00,18.8,78,0,36.6,128.2,0
A79051H0N338877,2022-05-31 10:00,19.6,73,0,36.6,128.2,0
A79051H0N338877,2022-05-31 11:00,22.5,65,0,36.6,128.2,0
A79051H0N338877,2022-05-31 12:00,23.4,64,0,36.6,128.2,0
A79051H0N338877,2022-05-31 13:00,23.6,63,0,36.6,128.2,0
A79051H0N338877,2022-05-31 14:00,24.4,60,0,36.6,128.2,0
A79051H0N338877,2022-05-31 15:00,25.4,56,0,36.6,128.2,0
A79051H0N338877,2022-05-31 16:00,24.6,58,0,36.6,128.2,0
A79051H0N338877,2022-05-31 17:00,24.8,57,0,36.6,128.2,0
A79051H0N338877,2022-05-31 18:00,24.6,57,0,36.6,128.2,0
A79051H0N338877,2022-05-31 19:00,23.5,60,0,36.6,128.2,0
A79051H0N338877,2022-05-31 20:00,21.8,70,0,36.6,128.2,0
A79051H0N338877,2022-05-31 21:00,20.9,74,0,36.6,128.2,0
A79051H0N338877,2022-05-31 22:00,20.5,73,0,36.6,128.2,0
A79051H0N338877,2022-05-31 23:00,20.8,67,0,36.6,128.2,0
A79051H0N338877,2022-06-01 0:00,19.4,73,0,36.6,128.2,0
A79051H0N338877,2022-06-01 1:00,18.4,77,0,36.6,128.2,0
A79051H0N338877,2022-06-01 2:00,16.6,87,0,36.6,128.2,0
A79051H0N338877,2022-06-01 3:00,16.2,90,0,36.6,128.2,0
A79051H0N338877,2022-06-01 4:00,15.6,92,0,36.6,128.2,0
A79051H0N338877,2022-06-01 5:00,15.2,94,0,36.6,128.2,0
A79051H0N338877,2022-06-01 6:00,15.5,92,0,36.6,128.2,0
A79051H0N338877,2022-06-01 7:00,16.6,87,0,36.6,128.2,0
A79051H0N338877,2022-06-01 8:00,18.6,76,0,36.6,128.2,0
A79051H0N338877,2022-06-01 9:00,20.7,66,0,36.6,128.2,0
A79051H0N338877,2022-06-01 10:00,22.1,65,0,36.6,128.2,0
A79051H0N338877,2022-06-01 11:00,22.8,59,0,36.6,128.2,0
A79051H0N338877,2022-06-01 12:00,24.6,50,0,36.6,128.2,0
A79051H0N338877,2022-06-01 13:00,26.5,45,0,36.6,128.2,0
A79051H0N338877,2022-06-01 14:00,27.5,43,0,36.6,128.2,0
A79051H0N338877,2022-06-01 15:00,27.5,48,0,36.6,128.2,0
A79051H0N338877,2022-06-01 16:00,27.5,45,0,36.6,128.2,0
A79051H0N338877,2022-06-01 17:00,27.4,47,0,36.6,128.2,0
A79051H0N338877,2022-06-01 18:00,26.4,50,0,36.6,128.2,0
A79051H0N338877,2022-06-01 19:00,24.6,64,0,36.6,128.2,0
A79051H0N338877,2022-06-01 20:00,23.3,65,0,36.6,128.2,0
A79051H0N338877,2022-06-01 21:00,22.3,67,0,36.6,128.2,0
A79051H0N338877,2022-06-01 22:00,21.2,70,0,36.6,128.2,0
A79051H0N338877,2022-06-01 23:00,20.7,72,0,36.6,128.2,0
A79051H0N338877,2022-06-02 0:00,20.3,72,0,36.6,128.2,0
A79051H0N338877,2022-06-02 1:00,20.1,75,0,36.6,128.2,0
A79051H0N338877,2022-06-02 2:00,19.6,76,0,36.6,128.2,0
A79051H0N338877,2022-06-02 3:00,18.7,82,0,36.6,128.2,0
A79051H0N338877,2022-06-02 4:00,18.1,86,0,36.6,128.2,0
A79051H0N338877,2022-06-02 5:00,17.2,90,0,36.6,128.2,0
A79051H0N338877,2022-06-02 6:00,17.4,90,0,36.6,128.2,0
A79051H0N338877,2022-06-02 7:00,19.1,82,0,36.6,128.2,0
A79051H0N338877,2022-06-02 8:00,21.5,70,0,36.6,128.2,0
A79051H0N338877,2022-06-02 9:00,23.1,63,0,36.6,128.2,0
A79051H0N338877,2022-06-02 10:00,26,53,0,36.6,128.2,0
A79051H0N338877,2022-06-02 11:00,27.1,41,0,36.6,128.2,0
A79051H0N338877,2022-06-02 12:00,28.3,36,0,36.6,128.2,0
A79051H0N338877,2022-06-02 13:00,29.6,29,0,36.6,128.2,0
A79051H0N338877,2022-06-02 14:00,29.4,25,0,36.6,128.2,0
A79051H0N338877,2022-06-02 15:00,29.2,32,0,36.6,128.2,0
A79051H0N338877,2022-06-02 16:00,28.5,32,0,36.6,128.2,0
A79051H0N338877,2022-06-02 17:00,28.1,33,0,36.6,128.2,0
A79051H0N338877,2022-06-02 18:00,27.9,26,0,36.6,128.2,0
A79051H0N338877,2022-06-02 19:00,26.2,41,0,36.6,128.2,0
A79051H0N338877,2022-06-02 20:00,25.1,46,0,36.6,128.2,0
A79051H0N338877,2022-06-02 21:00,24.3,48,0,36.6,128.2,0
A79051H0N338877,2022-06-02 22:00,22.5,60,0,36.6,128.2,0
A79051H0N338877,2022-06-02 23:00,22.1,62,0,36.6,128.2,0
A79051H0N338877,2022-06-03 0:00,20.7,68,0,36.6,128.2,0
A79051H0N338877,2022-06-03 1:00,18.8,77,0,36.6,128.2,0
A79051H0N338877,2022-06-03 2:00,17.9,81,0,36.6,128.2,0
A79051H0N338877,2022-06-03 3:00,17.2,84,0,36.6,128.2,0
A79051H0N338877,2022-06-03 4:00,16.8,87,0,36.6,128.2,0
A79051H0N338877,2022-06-03 5:00,16.5,88,0,36.6,128.2,0
A79051H0N338877,2022-06-03 6:00,16.9,87,0,36.6,128.2,0
A79051H0N338877,2022-06-03 7:00,18.2,83,0,36.6,128.2,0
A79051H0N338877,2022-06-03 8:00,20.4,72,0,36.6,128.2,0
A79051H0N338877,2022-06-03 9:00,20.6,69,0,36.6,128.2,0
A79051H0N338877,2022-06-03 10:00,19.3,84,0,36.6,128.2,0
A79051H0N338877,2022-06-03 11:00,19.3,92,0,36.6,128.2,0
A79051H0N338877,2022-06-03 12:00,19.3,89,0,36.6,128.2,0
A79051H0N338877,2022-06-03 13:00,19.3,91,0,36.6,128.2,0
A79051H0N338877,2022-06-03 14:00,19.1,91,0,36.6,128.2,0
A79051H0N338877,2022-06-03 15:00,19,95,0,36.6,128.2,0
A79051H0N338877,2022-06-03 16:00,18.7,94,0,36.6,128.2,0
A79051H0N338877,2022-06-03 17:00,18.9,96,0,36.6,128.2,0
A79051H0N338877,2022-06-03 18:00,18.8,96,0,36.6,128.2,0
A79051H0N338877,2022-06-03 19:00,18.9,96,0,36.6,128.2,0
A79051H0N338877,2022-06-03 20:00,18.7,96,0,36.6,128.2,0
A79051H0N338877,2022-06-03 21:00,18.7,96,0,36.6,128.2,0
A79051H0N338877,2022-06-03 22:00,18.8,95,0,36.6,128.2,0
A79051H0N338877,2022-06-03 23:00,18.3,94,0,36.6,128.2,0
A79051H0N338877,2022-06-04 0:00,17.9,94,0,36.6,128.2,0
A79051H0N338877,2022-06-04 1:00,17.7,93,0,36.6,128.2,0
A79051H0N338877,2022-06-04 2:00,17.3,95,0,36.6,128.2,0
A79051H0N338877,2022-06-04 3:00,17.1,90,0,36.6,128.2,0
A79051H0N338877,2022-06-04 4:00,16.1,90,0,36.6,128.2,0
A79051H0N338877,2022-06-04 5:00,15.9,91,0,36.6,128.2,0
A79051H0N338877,2022-06-04 6:00,15.5,91,0,36.6,128.2,0
A79051H0N338877,2022-06-04 7:00,16.5,82,0,36.6,128.2,0
A79051H0N338877,2022-06-04 8:00,19.1,67,0,36.6,128.2,0
A79051H0N338877,2022-06-04 9:00,18.4,65,0,36.6,128.2,0
A79051H0N338877,2022-06-04 10:00,19.8,59,0,36.6,128.2,0
A79051H0N338877,2022-06-04 11:00,21,50,0,36.6,128.2,0
A79051H0N338877,2022-06-04 12:00,22.2,51,0,36.6,128.2,0
A79051H0N338877,2022-06-04 13:00,23.6,47,0,36.6,128.2,0
A79051H0N338877,2022-06-04 14:00,24.8,37,0,36.6,128.2,0
A79051H0N338877,2022-06-04 15:00,26.1,40,0,36.6,128.2,0
A79051H0N338877,2022-06-04 16:00,26.2,33,0,36.6,128.2,0
A79051H0N338877,2022-06-04 17:00,25.8,34,0,36.6,128.2,0
A79051H0N338877,2022-06-04 18:00,25,33,0,36.6,128.2,0
A79051H0N338877,2022-06-04 19:00,23.2,39,0,36.6,128.2,0
A79051H0N338877,2022-06-04 20:00,21.3,43,0,36.6,128.2,0
A79051H0N338877,2022-06-04 21:00,19.7,52,0,36.6,128.2,0
A79051H0N338877,2022-06-04 22:00,18.5,54,0,36.6,128.2,0
A79051H0N338877,2022-06-04 23:00,17.9,58,0,36.6,128.2,0
A79051H0N338877,2022-06-05 0:00,17.7,56,0,36.6,128.2,0
A79051H0N338877,2022-06-05 1:00,15.6,66,0,36.6,128.2,0
A79051H0N338877,2022-06-05 2:00,14.2,72,0,36.6,128.2,0
A79051H0N338877,2022-06-05 3:00,13.5,74,0,36.6,128.2,0
A79051H0N338877,2022-06-05 4:00,12.6,78,0,36.6,128.2,0
A79051H0N338877,2022-06-05 5:00,12.1,83,0,36.6,128.2,0
A79051H0N338877,2022-06-05 6:00,12.5,81,0,36.6,128.2,0
A79051H0N338877,2022-06-05 7:00,14.7,71,0,36.6,128.2,0
A79051H0N338877,2022-06-05 8:00,16.7,61,0,36.6,128.2,0
A79051H0N338877,2022-06-05 9:00,20.4,49,0,36.6,128.2,0
A79051H0N338877,2022-06-05 10:00,23.2,43,0,36.6,128.2,0
A79051H0N338877,2022-06-05 11:00,25.4,44,0,36.6,128.2,0
A79051H0N338877,2022-06-05 12:00,25.6,46,0,36.6,128.2,0
A79051H0N338877,2022-06-05 13:00,26.9,43,0,36.6,128.2,0
A79051H0N338877,2022-06-05 14:00,28.5,41,0,36.6,128.2,0
A79051H0N338877,2022-06-05 15:00,29.3,34,0,36.6,128.2,0
A79051H0N338877,2022-06-05 16:00,29.4,34,0,36.6,128.2,0
A79051H0N338877,2022-06-05 17:00,28.7,35,0,36.6,128.2,0
A79051H0N338877,2022-06-05 18:00,28.2,37,0,36.6,128.2,0
A79051H0N338877,2022-06-05 19:00,26.4,45,0,36.6,128.2,0
A79051H0N338877,2022-06-05 20:00,23.1,61,0,36.6,128.2,0
A79051H0N338877,2022-06-05 21:00,21.5,67,0,36.6,128.2,0
A79051H0N338877,2022-06-05 22:00,20.3,71,0,36.6,128.2,0
A79051H0N338877,2022-06-05 23:00,19.3,74,0,36.6,128.2,0
A79051H0N338877,2022-06-06 0:00,18.5,78,0,36.6,128.2,0
A79051H0N338877,2022-06-06 1:00,17.8,85,0,36.6,128.2,0
A79051H0N338877,2022-06-06 2:00,17.5,87,0,36.6,128.2,0
A79051H0N338877,2022-06-06 3:00,17.2,90,0,36.6,128.2,0
A79051H0N338877,2022-06-06 4:00,17,91,0,36.6,128.2,0
A79051H0N338877,2022-06-06 5:00,16.7,93,0,36.6,128.2,0
A79051H0N338877,2022-06-06 6:00,16.9,93,0,36.6,128.2,0
A79051H0N338877,2022-06-06 7:00,18.8,86,0,36.6,128.2,0
A79051H0N338877,2022-06-06 8:00,21.3,73,0,36.6,128.2,0
A79051H0N338877,2022-06-06 9:00,22.6,66,0,36.6,128.2,0
A79051H0N338877,2022-06-06 10:00,21.8,71,0,36.6,128.2,0
A79051H0N338877,2022-06-06 11:00,21.5,83,0,36.6,128.2,0
A79051H0N338877,2022-06-06 12:00,24,67,0,36.6,128.2,0
A79051H0N338877,2022-06-06 13:00,26.7,56,0,36.6,128.2,0
A79051H0N338877,2022-06-06 14:00,27.2,52,0,36.6,128.2,0
A79051H0N338877,2022-06-06 15:00,27.6,51,0,36.6,128.2,0
A79051H0N338877,2022-06-06 16:00,28.2,51,0,36.6,128.2,0
A79051H0N338877,2022-06-06 17:00,28.9,49,0,36.6,128.2,0
A79051H0N338877,2022-06-06 18:00,27.8,52,0,36.6,128.2,0
A79051H0N338877,2022-06-06 19:00,25.6,65,0,36.6,128.2,0
A79051H0N338877,2022-06-06 20:00,23.4,74,0,36.6,128.2,0
A79051H0N338877,2022-06-06 21:00,22.1,80,0,36.6,128.2,0
A79051H0N338877,2022-06-06 22:00,21.3,82,0,36.6,128.2,0
A79051H0N338877,2022-06-06 23:00,20.4,86,0,36.6,128.2,0
A79051H0N338877,2022-06-07 0:00,19.6,89,0,36.6,128.2,0
A79051H0N338877,2022-06-07 1:00,19.1,90,0,36.6,128.2,0
A79051H0N338877,2022-06-07 2:00,18.3,92,0,36.6,128.2,0
A79051H0N338877,2022-06-07 3:00,17.7,94,0,36.6,128.2,0
A79051H0N338877,2022-06-07 4:00,17.4,94,0,36.6,128.2,0
A79051H0N338877,2022-06-07 5:00,17.2,94,0,36.6,128.2,0
A79051H0N338877,2022-06-07 6:00,17.1,94,0,36.6,128.2,0
A79051H0N338877,2022-06-07 7:00,18.7,87,0,36.6,128.2,0
A79051H0N338877,2022-06-07 8:00,20.8,78,0,36.6,128.2,0
A79051H0N338877,2022-06-07 9:00,23,69,0,36.6,128.2,0
A79051H0N338877,2022-06-07 10:00,24.8,54,0,36.6,128.2,0
A79051H0N338877,2022-06-07 11:00,26.6,52,0,36.6,128.2,0
A79051H0N338877,2022-06-07 12:00,28.2,38,0,36.6,128.2,0
A79051H0N338877,2022-06-07 13:00,29.4,37,0,36.6,128.2,0
A79051H0N338877,2022-06-07 14:00,28.4,40,0,36.6,128.2,0
A79051H0N338877,2022-06-07 15:00,28.7,40,0,36.6,128.2,0
A79051H0N338877,2022-06-07 16:00,29.3,41,0,36.6,128.2,0
A79051H0N338877,2022-06-07 17:00,28.2,45,0,36.6,128.2,0
A79051H0N338877,2022-06-07 18:00,27.8,46,0,36.6,128.2,0
A79051H0N338877,2022-06-07 19:00,25.8,61,0,36.6,128.2,0
A79051H0N338877,2022-06-07 20:00,23.6,69,0,36.6,128.2,0
A79051H0N338877,2022-06-07 21:00,22.2,77,0,36.6,128.2,0
A79051H0N338877,2022-06-07 22:00,21.5,78,0,36.6,128.2,0
A79051H0N338877,2022-06-07 23:00,21,80,0,36.6,128.2,0
A79051H0N338877,2022-06-08 0:00,20.6,82,0,36.6,128.2,0
A79051H0N338877,2022-06-08 1:00,20.4,83,0,36.6,128.2,0
A79051H0N338877,2022-06-08 2:00,19.7,86,0,36.6,128.2,0
A79051H0N338877,2022-06-08 3:00,19.4,89,0,36.6,128.2,0
A79051H0N338877,2022-06-08 4:00,18.8,92,0,36.6,128.2,0
A79051H0N338877,2022-06-08 5:00,18.5,92,0,36.6,128.2,0
A79051H0N338877,2022-06-08 6:00,18.4,91,0,36.6,128.2,0
A79051H0N338877,2022-06-08 7:00,19.3,89,0,36.6,128.2,0
A79051H0N338877,2022-06-08 8:00,22,78,0,36.6,128.2,0
A79051H0N338877,2022-06-08 9:00,23.4,69,0,36.6,128.2,0
A79051H0N338877,2022-06-08 10:00,25.9,58,0,36.6,128.2,0
A79051H0N338877,2022-06-08 11:00,27.8,48,0,36.6,128.2,0
A79051H0N338877,2022-06-08 12:00,28.9,37,0,36.6,128.2,0
A79051H0N338877,2022-06-08 13:00,29.4,42,0,36.6,128.2,0
A79051H0N338877,2022-06-08 14:00,31.1,33,0,36.6,128.2,0
A79051H0N338877,2022-06-08 15:00,31.9,31,0,36.6,128.2,0
A79051H0N338877,2022-06-08 16:00,32,33,0,36.6,128.2,0
A79051H0N338877,2022-06-08 17:00,30.9,36,0,36.6,128.2,0
A79051H0N338877,2022-06-08 18:00,29.7,46,0,36.6,128.2,0
A79051H0N338877,2022-06-08 19:00,28.2,50,0,36.6,128.2,0
A79051H0N338877,2022-06-08 20:00,26.4,54,0,36.6,128.2,0
A79051H0N338877,2022-06-08 21:00,26,51,0,36.6,128.2,0
A79051H0N338877,2022-06-08 22:00,25.7,51,0,36.6,128.2,0
A79051H0N338877,2022-06-08 23:00,23.8,63,0,36.6,128.2,0
A79051H0N338877,2022-06-09 0:00,23.8,58,0,36.6,128.2,0
A79051H0N338877,2022-06-09 1:00,22,70,0,36.6,128.2,0
A79051H0N338877,2022-06-09 2:00,21.6,71,0,36.6,128.2,0
A79051H0N338877,2022-06-09 3:00,20.3,77,0,36.6,128.2,0
A79051H0N338877,2022-06-09 4:00,19.8,80,0,36.6,128.2,0
A79051H0N338877,2022-06-09 5:00,19.5,80,0,36.6,128.2,0
A79051H0N338877,2022-06-09 6:00,19.5,79,0,36.6,128.2,0
A79051H0N338877,2022-06-09 7:00,20.9,73,0,36.6,128.2,0
A79051H0N338877,2022-06-09 8:00,23.3,59,0,36.6,128.2,0
A79051H0N338877,2022-06-09 9:00,25.3,57,0,36.6,128.2,0
A79051H0N338877,2022-06-09 10:00,26.7,51,0,36.6,128.2,0
A79051H0N338877,2022-06-09 11:00,28,38,0,36.6,128.2,0
A79051H0N338877,2022-06-09 12:00,29.2,36,0,36.6,128.2,0
A79051H0N338877,2022-06-09 13:00,30.6,30,0,36.6,128.2,0
A79051H0N338877,2022-06-09 14:00,31.7,28,0,36.6,128.2,0
A79051H0N338877,2022-06-09 15:00,31.8,24,0,36.6,128.2,0
A79051H0N338877,2022-06-09 16:00,31.9,25,0,36.6,128.2,0
A79051H0N338877,2022-06-09 17:00,31.5,30,0,36.6,128.2,0
A79051H0N338877,2022-06-09 18:00,30.7,35,0,36.6,128.2,0
A79051H0N338877,2022-06-09 19:00,28.1,45,0,36.6,128.2,0
A79051H0N338877,2022-06-09 20:00,25.9,53,0,36.6,128.2,0
A79051H0N338877,2022-06-09 21:00,27.5,48,0,36.6,128.2,0
A79051H0N338877,2022-06-09 22:00,26.6,46,0,36.6,128.2,0
A79051H0N338877,2022-06-09 23:00,26.1,45,0,36.6,128.2,0
A79051H0N338877,2022-06-10 0:00,24.6,53,0,36.6,128.2,0
A79051H0N338877,2022-06-10 1:00,21.5,68,0,36.6,128.2,0
A79051H0N338877,2022-06-10 2:00,20.3,73,0,36.6,128.2,0
A79051H0N338877,2022-06-10 3:00,19.5,76,0,36.6,128.2,0
A79051H0N338877,2022-06-10 4:00,19.1,78,0,36.6,128.2,0
A79051H0N338877,2022-06-10 5:00,18.6,81,0,36.6,128.2,0
A79051H0N338877,2022-06-10 6:00,18.9,80,0,36.6,128.2,0
A79051H0N338877,2022-06-10 7:00,20.1,78,0,36.6,128.2,0
A79051H0N338877,2022-06-10 8:00,21.5,70,0,36.6,128.2,0
A79051H0N338877,2022-06-10 9:00,24.5,51,0,36.6,128.2,0
A79051H0N338877,2022-06-10 10:00,26.5,44,0,36.6,128.2,0
A79051H0N338877,2022-06-10 11:00,27.9,40,0,36.6,128.2,0
A79051H0N338877,2022-06-10 12:00,28.2,39,0,36.6,128.2,0
A79051H0N338877,2022-06-10 13:00,28.1,42,0,36.6,128.2,0
A79051H0N338877,2022-06-10 14:00,28.4,43,0,36.6,128.2,0
A79051H0N338877,2022-06-10 15:00,28.1,44,0,36.6,128.2,0
A79051H0N338877,2022-06-10 16:00,28.3,45,0,36.6,128.2,0
A79051H0N338877,2022-06-10 17:00,27.2,50,0,36.6,128.2,0
A79051H0N338877,2022-06-10 18:00,26.3,56,0,36.6,128.2,0
A79051H0N338877,2022-06-10 19:00,25.6,56,0,36.6,128.2,0
A79051H0N338877,2022-06-10 20:00,25,60,0,36.6,128.2,0
A79051H0N338877,2022-06-10 21:00,24.3,65,0,36.6,128.2,0
A79051H0N338877,2022-06-10 22:00,23.8,70,0,36.6,128.2,0
A79051H0N338877,2022-06-10 23:00,23.8,71,0,36.6,128.2,0
A79051H0N338877,2022-06-11 0:00,22.8,79,0,36.6,128.2,0
A79051H0N338877,2022-06-11 1:00,22.4,83,0,36.6,128.2,0
A79051H0N338877,2022-06-11 2:00,22.1,85,0,36.6,128.2,0
A79051H0N338877,2022-06-11 3:00,21.7,89,0,36.6,128.2,0
A79051H0N338877,2022-06-11 4:00,21.6,86,0,36.6,128.2,0
A79051H0N338877,2022-06-11 5:00,21.4,79,0,36.6,128.2,0
A79051H0N338877,2022-06-11 6:00,20.2,91,0,36.6,128.2,0
A79051H0N338877,2022-06-11 7:00,19.5,96,0,36.6,128.2,0
A79051H0N338877,2022-06-11 8:00,19.8,95,0,36.6,128.2,0
A79051H0N338877,2022-06-11 9:00,21,89,0,36.6,128.2,0
A79051H0N338877,2022-06-11 10:00,21.4,88,0,36.6,128.2,0
A79051H0N338877,2022-06-11 11:00,22.1,84,0,36.6,128.2,0
A79051H0N338877,2022-06-11 12:00,24.1,75,0,36.6,128.2,0
A79051H0N338877,2022-06-11 13:00,24.1,74,0,36.6,128.2,0
A79051H0N338877,2022-06-11 14:00,25.7,70,0,36.6,128.2,0
A79051H0N338877,2022-06-11 15:00,25.8,72,0,36.6,128.2,0
A79051H0N338877,2022-06-11 16:00,25.7,70,0,36.6,128.2,0
A79051H0N338877,2022-06-11 17:00,26,72,0,36.6,128.2,0
A79051H0N338877,2022-06-11 18:00,25.3,73,0,36.6,128.2,0
A79051H0N338877,2022-06-11 19:00,24.4,77,0,36.6,128.2,0
A79051H0N338877,2022-06-11 20:00,23.6,80,0,36.6,128.2,0
A79051H0N338877,2022-06-11 21:00,22.6,88,0,36.6,128.2,0
A79051H0N338877,2022-06-11 22:00,22.1,90,0,36.6,128.2,0
A79051H0N338877,2022-06-11 23:00,21.9,91,0,36.6,128.2,0
A79051H0N338877,2022-06-12 0:00,21.6,93,0,36.6,128.2,0
A79051H0N338877,2022-06-12 1:00,21.3,94,0,36.6,128.2,0
A79051H0N338877,2022-06-12 2:00,21.5,93,0,36.6,128.2,0
A79051H0N338877,2022-06-12 3:00,21.6,92,0,36.6,128.2,0
A79051H0N338877,2022-06-12 4:00,21.6,91,0,36.6,128.2,0
A79051H0N338877,2022-06-12 5:00,21.4,93,0,36.6,128.2,0
A79051H0N338877,2022-06-12 6:00,21.8,92,0,36.6,128.2,0
A79051H0N338877,2022-06-12 7:00,22,90,0,36.6,128.2,0
A79051H0N338877,2022-06-12 8:00,23.1,81,0,36.6,128.2,0
A79051H0N338877,2022-06-12 9:00,25.2,76,0,36.6,128.2,0
A79051H0N338877,2022-06-12 10:00,25.9,65,0,36.6,128.2,0
A79051H0N338877,2022-06-12 11:00,27,63,0,36.6,128.2,0
A79051H0N338877,2022-06-12 12:00,27.4,59,0,36.6,128.2,0
A79051H0N338877,2022-06-12 13:00,27.8,60,0,36.6,128.2,0
A79051H0N338877,2022-06-12 14:00,29.1,55,0,36.6,128.2,0
A79051H0N338877,2022-06-12 15:00,29.1,56,0,36.6,128.2,0
A79051H0N338877,2022-06-12 16:00,28.6,57,0,36.6,128.2,0
A79051H0N338877,2022-06-12 17:00,29,58,0,36.6,128.2,0
A79051H0N338877,2022-06-12 18:00,28.2,60,0,36.6,128.2,0
